filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,style
hiphop.00081.wav,0.52039355,0.086490385,1469.35653984345,1954.486612407918,3277.0301842468075,0.05177973224651703,-216.04288,122.56266,0.93463343,39.35992,9.284765,26.04735,-4.0316935,18.256205,-6.513796,13.913205,-3.074017,8.878161,-4.35925,4.6935496,-0.10636547,0.91219175,-1.921141,-1.778487,1.1608315,-4.0248637,hiphop
hiphop.00082.wav,0.50355476,0.102339625,2290.3024654092856,2182.0281041922412,4819.987520861552,0.11322947404702012,-122.76654,95.037415,-29.341728,46.771824,-15.978074,27.104437,-13.098296,20.24225,-5.3759956,15.448441,-6.895761,15.642358,-6.696302,8.275929,-0.74503404,9.416046,1.2662277,1.673262,0.48848203,1.6133375,hiphop
hiphop.00083.wav,0.44783813,0.110683195,2368.0609955251452,2303.3643610076865,5017.777991516302,0.11085004776993033,-121.992004,89.59093,-25.753628,40.97934,-4.278447,27.5785,-15.564872,22.41075,-10.843445,19.817831,-8.639118,19.103018,-8.470042,9.43495,-3.4026756,0.9821014,-5.6513762,2.0130472,-4.3202906,1.8884265,hiphop
hiphop.00084.wav,0.513345,0.06590951,2044.3436965818544,1933.7448229274305,4074.867026503241,0.10514864611551858,-214.28787,100.31263,-33.454517,47.256714,-8.954818,12.982812,-17.323465,11.066535,-11.720985,8.807281,-7.831614,6.2648315,-0.09681561,4.896979,1.2013029,3.783251,1.4746656,3.4860847,0.6565989,4.151621,hiphop
hiphop.00085.wav,0.4768189,0.10625755,2607.8541683617073,2392.241762434886,5535.29152884941,0.1272399713380418,-114.268265,80.85894,-18.171885,50.660442,-14.923539,29.259378,-20.045145,18.580223,-17.684181,16.665794,-11.411508,16.29503,-4.466843,10.562078,-4.064172,9.142532,-2.844851,0.6325393,-1.994209,0.57108355,hiphop
hiphop.00086.wav,0.47983736,0.079058334,2083.3760570207505,2197.949780559566,4478.7645841899675,0.0798679977747678,-198.94882,92.61697,-19.539167,39.540585,-0.6481805,33.589077,-6.4680123,27.520212,-2.4154696,14.996613,-2.9815094,14.909019,-3.3886874,9.2805195,0.83465105,8.284932,-0.5853866,-1.6120231,1.2575111,3.0531847,hiphop
hiphop.00087.wav,0.58368886,0.10806432,2472.4154726198276,2499.7211656318877,5508.975021315064,0.08769334728134674,-168.3208,70.93737,-3.0377746,54.82695,-12.102151,30.5162,-1.5189946,28.843925,-8.92327,18.761728,-6.5981355,14.601792,-3.5754464,14.190496,-3.9632964,6.929925,-4.170114,5.869607,-1.5109665,1.2835491,hiphop
hiphop.00088.wav,0.4598817,0.118608974,2695.094567587523,2389.36273349212,5600.357802069224,0.14991216984326625,-89.84167,79.75463,-25.737133,47.72235,-10.0190735,31.553986,-22.193535,26.65729,-10.976574,18.825714,-15.558225,14.416966,-10.038824,8.898392,-8.938351,7.2373304,-5.011515,3.1355937,-4.7351575,-1.5817978,hiphop
hiphop.00089.wav,0.49832913,0.12076231,2670.129922883787,2396.858746422138,5527.033245452786,0.11762400529702012,-103.096504,74.08636,-22.41478,51.58762,-7.069982,32.653927,-14.987288,19.623363,-7.0630026,22.259136,-7.318286,17.60796,-0.039572228,14.712198,-4.238617,10.662359,-6.334352,1.031472,-1.8314202,5.550148,hiphop
hiphop.00090.wav,0.4823622,0.10917019,2273.117404165817,2327.4359451136957,4965.353308521188,0.10450163566660217,-109.48311,97.36884,-20.6198,37.35061,-3.1178236,28.596704,-14.160725,23.847769,-8.72923,19.882895,-11.287428,17.935879,-3.4737446,8.216418,-8.947203,9.263091,-4.9871545,1.8393955,-2.2453969,0.6775351,hiphop
hiphop.00091.wav,0.53389627,0.113587834,2628.878117693948,2350.9764569313706,5411.675609671294,0.1385550956607972,-105.54076,76.683,-24.776655,55.20137,-8.2616005,28.901388,-15.751315,26.304352,-8.496884,20.455935,-8.152411,13.926654,-6.5663853,9.873671,-4.8606877,5.880574,-1.9485581,3.9656951,-3.6057975,-2.287748,hiphop
hiphop.00092.wav,0.47784746,0.122609854,2330.757597156787,2664.164467340933,5837.356368971314,0.07263901654411764,-144.96225,84.06388,10.84768,43.601025,6.2805743,36.12971,-14.66275,26.805014,-10.334911,24.701523,-8.721002,18.794384,-4.3964524,9.879787,-8.134626,8.8192215,-7.8872137,2.8734345,-4.3464303,-1.1163362,hiphop
hiphop.00093.wav,0.47654307,0.06726634,3185.0884204938943,2603.553697183648,6277.953704739502,0.15219749238099844,-191.60876,41.31952,4.9934454,65.46936,-4.321094,42.6436,-12.256069,23.817114,-4.27635,16.039532,-5.0876994,16.431896,-9.373829,6.6652403,-2.7307045,-0.44313025,-7.4224553,4.5705285,-6.9761424,2.4695349,hiphop
hiphop.00094.wav,0.45876053,0.11074373,1929.6150504934512,2249.237572588039,4411.214992653106,0.054190904363390094,-169.91725,98.05245,-11.322384,38.265568,5.0654364,25.400452,-11.832132,25.116476,-5.55867,19.211517,-2.9122798,18.217592,6.1038384,13.960718,-0.30184653,12.488726,0.4071925,1.6498071,1.5258363,2.812792,hiphop
hiphop.00095.wav,0.5623726,0.10350384,2735.912614291379,2295.667163160207,5419.9838927655765,0.15760335538409442,-92.5552,77.3942,-32.742226,54.577473,-13.189161,33.64186,-12.0708,28.005999,-11.954345,18.82188,-6.6567664,13.030917,-7.0127544,7.073038,-4.525197,6.4958344,-2.9708192,3.7020268,-5.40835,-4.2146516,hiphop
hiphop.00096.wav,0.4247497,0.11087811,1752.1614189598884,1811.5567418007042,3489.1622348466526,0.08312648147252322,-128.12352,124.564606,-37.187523,43.88354,-12.771089,18.984583,-9.267839,19.768724,-6.8727355,13.471598,-5.97635,12.313309,-4.6501203,5.8299956,-2.8651202,3.6840541,-1.8740109,-0.14108938,-2.0547602,-3.2244408,hiphop
hiphop.00097.wav,0.47380573,0.11853738,2581.94851662367,2526.391822067238,5731.932006458011,0.11598796076818886,-111.16832,80.62322,-0.86505365,50.615295,-13.468431,35.319042,-14.833235,21.188093,-13.573273,19.624296,-11.75839,16.96569,-9.358194,8.699311,-9.884774,5.8122716,-9.135438,0.87343264,-5.99428,-0.31315562,hiphop
hiphop.00098.wav,0.5332983,0.11909943,2538.368061403121,2341.6044842750316,5353.609294123694,0.10066983721942724,-129.91827,71.996666,-23.235323,63.223484,-6.852874,34.38733,-12.17779,30.490633,-7.5708055,20.59045,-6.192504,14.666471,-2.9340618,9.043222,-4.725941,5.380303,-2.4083183,1.6207391,-5.9782434,-0.8269519,hiphop
hiphop.00099.wav,0.4309022,0.15378712,1962.8866342314823,1916.814382424121,3798.2436992066564,0.1015708143866099,-138.73895,100.22533,-31.469717,32.459953,-2.781346,13.122669,-14.516855,13.962495,-15.173299,8.218051,-4.9237647,3.5320508,-7.980703,0.803932,-2.9773555,-0.7263796,-7.7213416,-1.2188386,-6.524153,-5.398194,hiphop
jazz.00000.wav,0.34456766,0.046767645,1504.4047588140772,1754.4095918535227,2800.3747331837753,0.07846437814434984,-251.9673,137.89,-11.156485,8.357365,0.7174904,1.589987,-3.7351365,-4.136853,-5.5104036,-2.6439192,-3.5395787,-3.148508,-1.8484627,-1.0026784,-2.5899353,-1.9624017,-1.5023317,0.22148043,-1.9916279,-3.3483126,jazz
jazz.00001.wav,0.3281187,0.022798536,1266.4058317384981,1691.4229500571107,2410.4187578608744,0.0592777972619969,-345.7332,146.98505,-0.5078567,22.641499,5.813742,10.344736,-0.16313498,-1.716213,-6.112291,-0.5106881,1.0300212,1.2225658,-1.9426531,-5.5511303,-4.4026237,-2.6045053,-5.194559,-5.416317,-3.1221545,-0.79237264,jazz
jazz.00002.wav,0.26764008,0.080839545,1064.810563899727,1050.4191721045784,1896.0302016314338,0.0578726659249226,-256.98834,175.32034,-44.81354,25.668165,-4.2569966,-0.21743217,-11.323568,-9.182984,-4.0993834,-8.296617,-22.55093,-7.6050286,-7.650579,-11.7420225,-8.173053,-7.4979205,-12.295748,-6.7692714,-3.4955344,-8.644752,jazz
jazz.00003.wav,0.31931272,0.059495945,813.2937292486012,1058.8989210322957,1417.008098212558,0.04467433303502322,-297.21512,193.09651,10.161529,-1.6211436,3.4062333,9.992919,-7.2589116,4.681651,-5.393216,-2.86731,-10.2271,0.3788609,-4.962201,3.2408376,-4.476339,-1.8910645,-2.2728446,3.8833168,0.34425166,-2.2141564,jazz
jazz.00004.wav,0.17178233,0.10878596,1039.6234195230538,1422.3030976517862,1838.2138845721265,0.04776879656056501,-270.2648,137.57173,5.6585336,42.477486,-7.94883,9.917953,-6.7990894,8.234327,-6.1882863,5.467932,-5.4344487,-5.1862674,-6.990922,-3.2368119,-2.0078154,4.4125185,1.9913104,4.9850736,6.582728,-2.4268029,jazz
jazz.00005.wav,0.24823616,0.10755461,1268.0614969718397,1546.300122086946,2486.20163294553,0.057861328125,-246.2918,120.19247,-0.9265088,30.691044,0.19787371,23.146816,0.43935487,9.164964,-0.577162,5.707429,-3.750744,4.2300277,-0.27873755,7.4481688,0.72217155,7.0786715,0.86359566,0.9533559,1.7369514,-1.3454915,jazz
jazz.00006.wav,0.2748753,0.09862621,1219.8050188390007,1459.2374987448209,2416.718719765867,0.04806244557856037,-234.3334,142.7274,-14.275288,51.93309,-8.188918,12.758157,-4.2914453,12.068744,-13.704345,-1.5559345,-3.9708512,4.9296317,-3.9329064,2.1843529,-6.675677,-9.7600155,-4.469236,-5.5365176,-1.1664393,-1.1048172,jazz
jazz.00007.wav,0.19723135,0.093769915,1169.8647198156075,1355.4242331150208,1958.0381600111261,0.06483445300406347,-291.98328,137.72131,2.6626508,35.609703,-12.306324,15.587728,-6.7906904,-2.8344085,-3.7850692,-3.480306,-1.7254448,10.400041,8.315606,5.22909,0.3231889,0.37870142,-1.4794792,-0.75518924,-6.327673,-5.542216,jazz
jazz.00008.wav,0.35739788,0.118613556,1304.575755968974,1636.5617916271185,2723.9168621807275,0.04627485245743034,-189.8898,134.41742,-25.671047,45.737576,8.203896,21.443686,-4.573497,14.383875,-12.654488,10.276299,-7.9299655,-1.1411955,-5.0410175,2.4134324,-5.0101004,-2.1557436,-4.2405,1.8408611,-0.44028798,-4.7680583,jazz
jazz.00009.wav,0.26706308,0.08539306,749.2628446914877,1210.8266507815285,1133.3681466778735,0.03169028456366099,-296.67154,172.38728,16.886984,18.925457,1.3782874,14.370961,1.006333,9.509491,-7.414562,3.51708,-7.6485643,-0.11009429,-7.951209,-3.1955552,-8.075703,-4.0596685,-0.8353799,-3.8702133,-2.8191373,-6.9234467,jazz
jazz.00010.wav,0.32971966,0.0641584,829.0965651223275,1037.5342313338645,1553.448939840122,0.033065559694272446,-318.7951,162.68741,-16.463137,39.13502,31.461657,15.262311,-0.6896594,5.7960353,-8.643684,-4.003905,1.371015,0.08611059,-3.0914657,-1.5264926,-1.572774,-4.8753796,-4.2579575,-1.2956616,-0.7598323,-4.431141,jazz
jazz.00011.wav,0.30019695,0.07120521,1826.0365894453719,2108.1849012459834,4011.734074926229,0.07692054772155572,-192.49075,113.16954,-6.357082,39.57676,-9.173572,17.203724,-19.093826,12.188014,-15.470975,9.682046,-10.951188,12.930519,-7.274754,8.484225,-4.1619616,0.97271115,-7.132479,1.1895647,-1.1705449,-1.2880192,jazz
jazz.00012.wav,0.36379305,0.037538536,1651.0676210196843,2041.0014719319406,3659.4112053744193,0.06369991715847523,-253.2187,122.67122,-5.643905,40.57389,-5.8347397,18.405706,-16.65247,14.584291,-15.155275,8.207084,-13.89269,8.280554,-7.308068,5.408892,-6.313435,2.783874,-4.2297845,0.5371553,-1.4908062,-2.5437853,jazz
jazz.00013.wav,0.3144033,0.055497278,1790.0295493241915,2313.040051478613,4398.031739037104,0.061073326843072755,-217.6206,112.63054,12.695042,39.53582,-9.817293,17.386232,-12.356943,20.70709,-18.308178,16.354607,-10.022193,9.033929,-6.895851,7.3102446,-4.7783546,8.571783,-2.7747958,1.2779548,-0.3539288,0.35525987,jazz
jazz.00014.wav,0.19870219,0.0393262,1171.6214630792151,1277.8825129834331,2018.671126705205,0.06494254002999227,-358.30588,137.97235,-10.985373,20.832283,1.9852321,-3.439271,-11.522169,-3.2607317,-11.022309,-8.419951,-7.4674845,-1.0072113,-6.7235785,2.398819,-2.6241426,-0.28684294,-1.4230515,-1.6913719,0.909197,4.427924,jazz
jazz.00015.wav,0.33273476,0.06238709,1782.474277930597,2062.1008728255956,3812.6686119811825,0.07357060577109133,-199.99658,117.221436,-12.369139,39.107044,-6.360149,16.532448,-17.30171,13.627013,-17.667244,14.029486,-10.206707,12.179128,-6.7157583,7.740453,-8.082099,2.6326337,-6.64775,4.873411,0.70761335,0.46364275,jazz
jazz.00016.wav,0.24954416,0.060601473,1465.5228085298586,1738.3494248334496,2820.9746086191467,0.06986427897639319,-259.79895,123.204216,-6.406482,37.57295,-2.9838233,13.054715,-14.092352,5.3067284,-11.970035,3.5195525,-9.634413,5.336944,-7.8450065,3.2606182,-0.55334985,2.8854115,-0.032675255,2.0988822,1.1097778,2.935298,jazz
jazz.00017.wav,0.3455238,0.049863573,1934.384697501598,2187.002854254392,4327.257167001258,0.08418656576528638,-233.07271,105.923386,-2.6705887,37.44147,-8.178344,15.724797,-15.075139,8.375738,-16.380075,8.634004,-9.386507,7.0926895,-5.998164,1.9932946,-5.7269487,-0.94096774,-6.91553,-3.7729104,-1.6379973,-2.44433,jazz
jazz.00018.wav,0.35347858,0.052259337,1992.8831182241847,2126.948136791263,4247.307650445046,0.0877088422745743,-192.09593,105.59334,-26.024635,40.16522,-6.6619353,26.496735,-10.384622,18.472729,-14.00449,14.932669,-12.686877,9.592045,-5.1969023,7.8314204,-3.8672736,12.351304,-1.1220518,-0.7781118,-2.9833837,0.35716063,jazz
jazz.00019.wav,0.24803989,0.050217606,1352.9479201634958,1714.8461515211075,2713.100260920569,0.05548416940789474,-267.25903,129.05273,-14.739408,41.269245,-1.0135194,22.95611,-8.133474,11.174959,-9.082193,11.316093,-5.5001416,13.574834,-1.1817951,1.8802493,-2.7064025,3.2791007,-1.5981568,0.26336962,-0.61873734,4.5132194,jazz
jazz.00020.wav,0.28925386,0.027128775,1171.3930819851707,1678.10604014112,2580.1593981291117,0.03297183388157895,-376.68677,119.159325,-2.964497,48.50628,13.157668,21.24086,0.0048967013,8.003162,-0.41256025,2.3693027,-0.03709865,0.90425664,1.6704338,-0.1330761,1.3499097,-0.18056855,1.9869995,2.7127404,1.755301,0.4422462,jazz
jazz.00021.wav,0.4328256,0.047982793,2914.94666151823,2420.45407931128,5864.864535966525,0.1813991298616486,-174.67085,75.90454,-12.795134,52.609894,-29.413685,22.754248,-22.36555,18.6351,-24.707743,21.169426,-13.802084,13.011042,-7.8623424,8.021646,-5.969605,9.532119,-6.0026298,2.3392131,-3.3579586,2.5107052,jazz
jazz.00022.wav,0.20148169,0.050517157,1451.626880243976,1920.103350338542,3046.5482446062306,0.05122229041698916,-298.8065,112.05549,6.485389,28.39743,-6.748015,16.661285,-11.798956,12.752349,-8.3496475,13.887205,-4.2394114,2.3232834,-4.319632,1.4159853,0.7133529,13.468802,9.418379,6.9257255,7.8813553,-1.7808732,jazz
jazz.00023.wav,0.2207819,0.08784857,1987.8175780417675,2099.9450019886804,4315.540571183243,0.08007358988003097,-188.0797,98.63811,-11.287205,47.216324,-20.330534,18.793541,-15.791025,13.69608,-15.460847,17.425518,1.0100965,18.290257,4.64351,9.832784,-5.5007095,2.1267097,-6.2542305,-3.413015,-2.989055,2.2124953,jazz
jazz.00024.wav,0.349137,0.05887589,2034.5445749754024,2084.7246679192904,4342.9570720660795,0.0932473575367647,-202.58008,105.8453,-20.53167,43.89468,-14.272547,25.292908,-15.591048,15.308597,-13.291966,12.27376,-8.763723,10.155447,-1.8667941,6.1860175,0.22206435,8.038979,-3.1573427,-0.45277703,-3.5686696,0.72109884,jazz
jazz.00025.wav,0.26781192,0.069402084,1697.9231433968507,2065.6756991326893,3805.6603210260255,0.0636243318256579,-237.63057,108.31509,2.029651,41.767128,-10.462402,16.939732,-8.596021,12.794479,-9.114666,15.941851,-6.5290203,7.1696506,-8.253743,-0.2012708,-8.698653,-2.2501812,-4.731244,-3.5102506,1.460405,2.414137,jazz
jazz.00026.wav,0.20187561,0.031945392,1367.3537707400217,1638.7828965173644,2631.6507534345974,0.05863569985971362,-414.10788,104.86339,-7.811814,37.879803,0.20938876,23.422642,-7.2769423,5.7743187,-1.0481946,8.5073595,-5.4960656,0.8796742,-1.4769151,7.71693,1.254896,6.038639,5.247029,2.4295275,7.601008,9.80227,jazz
jazz.00027.wav,0.32527506,0.040616855,1769.3619290700788,2113.551219065512,3966.6343476381094,0.0626534382256192,-262.082,108.981735,-6.3265615,55.175564,-10.65263,18.53233,-4.24239,18.55167,-19.702055,17.569223,-10.974369,11.932354,-3.4229407,7.1900682,-8.861034,4.961024,-4.0506,-0.10466079,-0.8117128,-0.6037764,jazz
jazz.00028.wav,0.2764521,0.04878284,1853.537668388486,2095.7993410447043,4029.625633405089,0.07490468689531733,-233.73288,108.47247,-10.702121,38.696453,-10.772153,14.154687,-16.254408,10.371304,-20.817043,10.075087,-12.014034,7.770899,-12.020877,3.3787837,-6.3525715,3.986039,-1.2740986,-3.8267996,-6.2284994,-4.945762,jazz
jazz.00029.wav,0.30422407,0.036323298,2235.4116360425205,2259.1546630275607,4683.821677571111,0.09940416082140092,-232.97537,93.822395,-16.186323,49.572926,-13.945098,13.489575,-11.825478,13.289024,-25.82411,17.373453,-13.315371,9.279079,-5.488971,1.9210024,-14.404579,2.5924442,-11.478863,-1.2289149,-5.2028832,-3.8770945,jazz
jazz.00030.wav,0.23505123,0.029618531,1687.2491463064277,1762.6913834896563,3353.42138898631,0.0846627533620356,-318.90723,115.69699,-23.023043,52.598682,-12.806256,14.614542,-8.205267,0.30119994,-23.845186,10.860044,-9.567807,7.4752226,-4.241652,2.9789016,-4.3966126,-1.0409515,-5.387248,-5.518867,-6.9802322,-1.7280011,jazz
jazz.00031.wav,0.31101832,0.04360528,1752.8848971404616,1990.2571662102496,3733.7857556416893,0.07241415017898607,-237.48268,115.92727,-15.435976,47.110794,-13.5096,18.191164,-13.949529,15.339572,-17.536411,13.396477,-6.23537,8.631694,-7.2363734,4.778346,-4.3946447,4.5162487,-4.2541966,2.3188083,-9.931503,-4.326993,jazz
jazz.00032.wav,0.28069523,0.040521927,1522.235890723677,1909.5452845443563,3251.9136694562694,0.06140930364744582,-305.47623,121.927124,2.58982,36.929955,-8.56181,17.910141,-9.275409,10.564342,-9.934111,2.3207893,-12.686634,0.30548778,-8.627053,2.5940228,-6.9691916,-2.9139018,-4.643363,-3.238605,-4.4503064,-3.9702315,jazz
jazz.00033.wav,0.2740691,0.069789425,1169.4154642704732,1498.2746119217725,2444.15188721459,0.042349706124226005,-261.79086,139.5335,-17.128191,49.90336,-5.8625426,19.851042,1.863375,5.7126856,-7.8281226,-0.42202935,-1.245784,-2.1897476,4.4711356,-0.3159475,0.11001091,-0.27682406,1.9879674,-2.6349387,-1.1587694,-5.372113,jazz
jazz.00034.wav,0.31172487,0.13005385,1759.4571674896117,1779.5985583012748,3573.978388641641,0.07934494727167182,-146.37483,118.20468,-34.672638,58.782158,-14.961089,34.308575,-6.5932965,13.898111,-14.644359,9.198997,-11.325574,1.1019694,-5.5012774,-0.15393256,-2.189684,-2.7230039,1.1263243,-5.5961704,-2.7601578,-7.134241,jazz
jazz.00035.wav,0.26457888,0.091526076,844.0869567986379,1104.3645625551333,1608.706939035894,0.03772993058243034,-261.8556,182.54442,-16.900187,49.866287,-1.1944835,6.3273745,6.016985,-8.893296,-10.306517,-3.2079504,-5.362568,-3.5556853,-2.8942149,-7.4738746,-0.538052,1.1294752,-1.984324,-5.2280283,-1.8663601,-3.5007415,jazz
jazz.00036.wav,0.3223623,0.0805875,1482.1596893550325,1412.2297917943358,2658.6589234532216,0.09955948868034056,-196.8297,152.80984,-36.90567,41.797783,-8.691589,4.4001617,-11.5495825,1.4234875,-14.7253895,0.46341687,-10.167424,-6.922623,-6.246131,-3.7139096,-4.562798,-6.412993,-2.8955758,-4.850115,-5.8790364,-9.11746,jazz
jazz.00037.wav,0.28493407,0.106636405,1276.4379258944841,1570.0825199384883,2468.035076129547,0.05151291602167183,-198.45473,140.70937,-18.43184,30.516096,-6.706317,15.7261,-0.7387844,7.2947216,-6.5875325,6.0768433,-5.130465,3.4537778,-2.8418806,7.1847644,-0.30634838,-2.0191128,3.1279995,0.86326426,1.5185714,-0.23464073,jazz
jazz.00038.wav,0.2855753,0.09782626,1554.5903609794093,1775.3882111190674,3216.888881246372,0.0664005811000387,-179.56522,124.309814,-29.722,45.371525,-10.178177,17.753054,-8.806747,12.740581,-10.746142,8.603669,-12.384766,3.383603,-12.016797,6.507172,-9.868996,-2.8127372,-5.1153007,-1.1992708,-1.8739936,-5.635632,jazz
jazz.00039.wav,0.24767606,0.08229719,1311.372381039201,1445.9199356769252,2724.758523757982,0.0765237247242647,-237.23602,146.84111,-24.45184,64.282074,-10.833832,3.261936,-1.3304714,2.714776,5.171926,0.391736,9.61763,2.4991248,3.1255422,7.7593226,-1.5207449,1.7243229,0.7652397,-2.4549546,4.0152035,-2.0038357,jazz
jazz.00040.wav,0.23669386,0.13809292,1317.0558416665601,1475.3114866027431,2778.966529302922,0.0548605904121517,-179.76764,147.76454,-20.47649,58.628193,-23.799488,2.4657688,-3.190237,-9.313568,-5.7539654,-0.4273342,-8.357887,3.101428,-6.846264,-4.3862677,-1.1788565,-4.272101,-0.5563952,-3.5807118,1.5055021,-0.60137856,jazz
jazz.00041.wav,0.3081885,0.078278445,1617.8388923522225,1568.6162755991243,3104.006230498984,0.10063091077302631,-216.29866,134.98897,-35.48721,61.60744,-14.551579,11.045102,1.2123804,10.967407,-8.290016,-1.446643,0.11989686,8.276213,-4.5803065,0.5688062,-6.0997877,0.205411,-0.59230745,-5.036653,-1.2470381,-7.2169185,jazz
jazz.00042.wav,0.28518277,0.09954691,1344.437460476301,1548.6229751516814,2772.1499038554566,0.06121202592879257,-206.76857,141.84256,-13.799203,49.334377,-24.810537,11.804864,-12.776153,-16.560308,-8.378143,-1.2130604,-7.6537423,-1.372935,-9.350526,-7.4935493,-2.8573663,-6.147212,-0.947042,-1.3001077,-2.2451124,-3.2857828,jazz
jazz.00043.wav,0.25373685,0.11177526,1760.3241043464388,1792.6558934642635,3460.6707404641543,0.08566917206849846,-173.26463,111.665344,-35.923,45.85271,-11.413404,19.694073,-8.037598,17.946686,-8.924593,14.70922,-10.320427,4.667861,-11.803071,3.2262888,-7.989409,0.07973596,-3.5745668,-0.44283444,-2.0985904,-4.89375,jazz
jazz.00044.wav,0.27657628,0.08646283,1004.7781930016408,1247.5414204129513,1810.4640523715655,0.04966409878095975,-247.05956,168.00148,-19.712328,21.954926,-0.72184503,15.073853,-1.247449,4.725223,-2.037442,6.5295296,-1.3870069,5.6211014,-0.29479292,5.6493278,3.2036283,1.8595471,7.0121427,5.0427375,2.4562893,-0.89662987,jazz
jazz.00045.wav,0.27865842,0.10036228,937.4562086458998,1187.1499183102603,1763.1893382352941,0.04262597051567337,-231.31429,174.36151,-19.71796,47.363388,-1.9404943,6.6551175,-1.089776,-5.5160418,-13.737969,-3.713014,-6.3175097,-1.5084546,-2.6211503,-7.268216,-2.3037975,1.0376507,-1.1083469,-8.572937,-4.061161,-3.9227555,jazz
jazz.00046.wav,0.25023967,0.11054841,1295.1679192471333,1446.061103248943,2695.3420349687985,0.058650061072948914,-204.18813,147.60461,-25.22341,49.338852,-15.6528845,2.698769,-7.8386493,-10.643952,-4.7882714,-3.6678925,-3.5101557,1.5653037,1.4772958,-2.724842,-0.28461918,-2.2175398,1.5179824,-1.0546495,-1.7725284,-2.4681208,jazz
jazz.00047.wav,0.35868606,0.053892557,1982.0625733345953,2144.9495130758846,4262.465892118566,0.09357350824787151,-201.78688,109.28902,-15.510634,44.293095,-11.047684,18.864182,-11.314482,18.415333,-18.919647,11.229096,-11.905196,6.972329,-11.654643,7.0910287,-9.122502,9.893294,-5.654456,-3.3155284,-5.450553,-0.30496737,jazz
jazz.00048.wav,0.28258756,0.05866324,1748.142494432649,1947.7114671872278,3684.6110529943885,0.0792973285119969,-204.8078,117.440765,-20.94598,42.005116,-10.35664,19.219875,-11.62295,7.98638,-20.26867,8.778163,-11.702635,5.1693573,-11.236986,6.0628304,-5.1425586,7.8276086,-1.1888899,-1.0688734,-3.1596193,-1.5366962,jazz
jazz.00049.wav,0.20987864,0.18443497,2050.1129866149877,2467.1321805481025,4563.930735868566,0.06479514863099846,-165.43953,87.24785,24.81266,28.417068,-2.7772965,-1.3294412,-14.06751,-4.7502613,-19.207674,-0.59226495,-11.946903,-8.337676,-8.235101,-0.41560426,-6.41665,-1.5286922,2.024145,-0.44516134,-0.9038714,1.5463055,jazz
jazz.00050.wav,0.41029897,0.19051118,2482.1353360764733,2759.700940000051,5795.05662475208,0.08078258030185759,-55.16547,77.47406,8.271833,31.564108,11.516724,11.75421,7.8753514,13.514286,-2.2664766,5.6168327,1.4595205,7.3748255,-0.92764384,1.639732,-6.0824122,1.2341454,3.2781627,2.920489,2.4148543,1.9424186,jazz
jazz.00051.wav,0.274084,0.06979104,1193.6053349835843,1559.2956850237283,2480.185002660604,0.0424521242501935,-260.89624,138.53929,-16.35781,49.166374,-5.2589684,19.358395,2.2055833,5.5544157,-7.8783135,-0.19961189,-1.6122,-1.7196068,3.948859,0.23571067,-0.42662945,0.23301369,1.5182954,-2.2392328,-1.4589007,-5.16264,jazz
jazz.00052.wav,0.36602437,0.18867493,2291.379122290399,2593.3046047255234,5247.234937354876,0.0774182771381579,-91.18651,82.60119,12.162507,36.69881,-0.83079505,13.421366,5.6188345,9.658035,-3.7862062,1.8139232,1.5375695,1.2891611,0.82611233,4.404279,0.56157315,3.8161402,-0.3502713,0.23053186,1.8033587,1.737371,jazz
jazz.00053.wav,0.31174144,0.13007699,1804.6004187901276,1861.6980364887443,3646.2779514560757,0.07951917146381579,-141.06116,110.77523,-27.48867,51.981964,-8.668699,28.631344,-1.6141286,9.669807,-11.192364,6.525144,-9.405891,-0.10984495,-4.934318,-0.15444568,-2.665807,-1.8621206,-0.0254039,-4.244687,-4.2248573,-5.6336064,jazz
jazz.00054.wav,0.2781001,0.16255294,1669.356197115142,2108.486548238472,3461.1124044601393,0.06485939616389319,-111.567276,121.820625,-3.15135,20.924763,2.5202289,5.5620737,-3.2471626,2.6172185,-2.2932615,3.9339724,-3.6394813,-0.17013094,-3.8897943,0.44481856,0.26330802,-0.87235713,-5.268764,-1.6018919,-2.9303558,-1.4190694,jazz
jazz.00055.wav,0.26457798,0.0915253,871.4430541727539,1204.8035549658387,1632.2151302184113,0.03778284031540248,-260.35992,180.65738,-15.392796,48.587105,-0.081013255,5.4376454,6.597491,-9.160205,-10.290325,-2.9837368,-5.819246,-2.9340374,-3.6216607,-6.6786776,-1.3510547,1.8980733,-2.6850555,-4.6099114,-2.3778017,-3.1123047,jazz
jazz.00056.wav,0.37250724,0.19831744,2978.3220638037997,3036.4112990653052,6863.066833307131,0.11482508042279412,-38.015736,64.98693,14.299862,21.288696,7.505504,6.3738604,1.9345618,6.555822,-2.9344172,5.5951476,2.500697,3.0296392,0.60758996,1.9899695,-1.782716,4.516321,0.060044043,-2.0402951,-3.8614786,-2.0428345,jazz
